id,publication,nombreVues,nombreJaime
35700,"2024-04-10 11:02:12",190388,3129
35095,"2024-04-11 12:37:14",43914,2230
595,"2024-03-29 09:17:29",1085890,9053
258,"2024-03-31 01:37:29",91025,7671
36187,"2024-04-11 16:00:05",388884,19417
34573,"2024-04-03 18:45:55",1299528,27105
35040,"2024-04-10 23:12:31",108427,4947
35645,"2024-04-09 21:23:42",165440,6650
885,"2024-03-31 17:34:33",1102670,15431
35670,"2024-04-10 15:26:40",116816,6664
36173,"2024-04-12 13:34:33",71789,3589
227,"2024-03-28 15:20:24",1144273,31121
601,"2024-04-01 16:00:17",286105,12214
36366,"2024-04-14 20:19:27",70251,1188
35663,"2024-04-05 14:00:33",392721,15708
36186,"2024-04-13 20:47:25",457128,14801
36482,"2024-04-14 08:34:56",175225,2539
35948,"2024-04-12 23:00:18",818492,23258
36325,"2024-04-12 21:29:03",1707743,42321
788,"2024-03-24 02:25:42",8266230,195178
698,"2024-03-27 23:35:00",247554,4515
33139,"2024-04-02 22:40:00",1802880,24870
150,"2024-04-01 10:55:27",704192,50255
35096,"2024-04-14 14:32:07",20988,974
259,"2024-04-01 13:08:33",94366,5978
36263,"2024-04-15 12:07:21",31065,1771
580,"2024-04-01 18:55:18",665937,37940
1110,"2024-03-30 17:22:40",839986,47397
34856,"2024-04-12 11:59:13",1826102,200726
35067,"2024-04-11 14:43:02",64004,3998
274,"2024-03-28 09:59:55",349188,15986
35002,"2024-04-11 03:30:11",927949,53966
667,"2024-03-31 05:40:22",215881,6632
36195,"2024-04-14 15:00:21",279267,2573
35685,"2024-04-09 10:00:13",63709,3378
263,"2024-03-30 11:00:20",233626,15566
75,"2024-04-02 12:15:00",804696,54585
36131,"2024-04-12 17:22:48",1356711,60387
36291,"2024-04-14 17:00:01",382715,8273
35469,"2024-04-09 22:14:53",447698,7578
35589,"2024-04-13 03:08:12",344468,16961
34558,"2024-04-04 14:37:47",120583,633
777,"2024-03-31 17:51:56",142178,2198
35118,"2024-04-10 10:26:17",264955,8150
679,"2024-03-30 14:55:51",208588,16153
36183,"2024-04-13 16:25:38",511926,8259
573,"2024-03-29 07:36:33",806265,15162
35644,"2024-04-13 11:00:23",55288,2401
569,"2024-03-31 18:18:47",1289206,32159
1287,"2024-03-30 11:00:21",405076,38611
33516,"2024-04-03 14:34:18",83378,2385
329,"2024-03-27 08:59:00",84806,3323
35649,"2024-04-14 15:40:22",41107,2254
775,"2024-03-30 16:25:30",72927,621
905,"2024-03-23 22:54:45",133332,1599
36278,"2024-04-15 15:00:02",104747,10656
672,"2024-03-25 12:51:54",731888,7988
33229,"2024-04-04 11:28:52",70192,2003
33175,"2024-04-04 09:00:20",117133,1591
35641,"2024-04-08 14:30:19",68248,5545
272,"2024-04-01 00:01:00",83096,3900
311,"2024-03-29 10:00:11",118092,5881
34485,"2024-04-03 00:03:35",210453,2947
36470,"2024-04-14 14:55:48",328737,5567
585,"2024-03-31 22:00:30",495966,12827
1615,"2024-03-29 23:00:41",1048813,22632
317,"2024-04-01 23:52:39",66271,1766
290,"2024-03-27 13:05:27",160698,4527
35024,"2024-04-15 07:30:03",74387,8196
640,"2024-04-01 14:00:00",360932,12864
221,"2024-03-20 17:20:58",3039417,90277
35679,"2024-04-13 11:20:26",64243,7731
33247,"2024-04-03 09:30:16",224925,4224
36453,"2024-04-12 01:09:12",295206,4004
620,"2024-04-02 01:00:00",96167,1252
593,"2024-03-26 21:03:21",1224374,6062
791,"2024-03-31 20:23:30",1066525,13176
33512,"2024-04-03 09:01:00",202042,11155
35023,"2024-04-12 19:30:07",96511,None
32980,"2024-03-31 13:00:06",44567,1699
33118,"2024-04-02 19:30:06",118093,1051
483,"2024-04-02 03:35:00",289846,8824
225,"2024-03-30 01:55:45",325680,18303
33224,"2024-04-04 10:44:20",124204,4784
36392,"2024-04-14 15:35:34",486074,15744
670,"2024-04-02 09:55:00",105042,3451
579,"2024-03-28 16:06:58",1927652,6007
33231,"2024-04-04 04:30:02",218710,6086
36249,"2024-04-11 23:35:00",233549,4574
680,"2024-03-31 17:30:06",345009,6882
34508,"2024-04-03 00:35:19",888132,9934
33211,"2024-04-02 21:03:40",380857,19664
35611,"2024-04-14 03:01:11",81600,8077
36342,"2024-04-14 18:11:42",1185172,12088
33596,"2024-04-01 07:45:00",74965,5292
36117,"2024-04-15 12:49:02",481637,10777
291,"2024-03-29 10:12:39",121155,3521
36399,"2024-04-15 10:48:24",312560,5821
686,"2024-03-28 12:14:02",462206,18305
33521,"2024-04-04 13:36:14",109078,1933
653,"2024-04-01 11:12:42",360869,26314
33530,"2024-04-04 17:02:51",37051,5228
36322,"2024-04-14 00:51:36",148752,1800
35027,"2024-04-11 23:09:19",54211,2566
633,"2024-03-28 18:00:12",52430,4445
35539,"2024-04-09 22:15:00",112783,3014
35116,"2024-04-09 15:39:54",54271,3739
36231,"2024-04-14 15:53:46",739228,9737
36155,"2024-04-06 10:00:02",2191830,37888
804,"2024-03-31 19:43:51",633226,5119
35058,"2024-04-14 10:51:35",40464,3082
35085,"2024-04-06 08:00:12",172176,11931
35007,"2024-04-10 09:53:23",571553,22742
33249,"2024-03-27 19:04:56",95144,4579
737,"2024-04-01 21:59:55",154366,2192
35124,"2024-04-08 13:25:10",27887,1492
33532,"2024-04-03 10:00:02",72723,3558
36223,"2024-04-12 17:05:30",263126,5750
32999,"2024-03-29 14:24:33",77845,5771
36493,"2024-04-12 10:07:02",475358,8954
654,"2024-04-01 08:45:07",81061,1080
33495,"2024-04-03 22:04:28",271611,16211
36255,"2024-04-13 23:32:51",2149719,82962
1552,"2024-04-01 23:50:00",1518962,44857
33591,"2024-04-03 09:00:15",32113,1388
35684,"2024-04-12 12:00:11",49664,2795
35594,"2024-04-12 14:12:19",383156,15501
36203,"2024-04-15 06:57:27",193800,7336
1058,"2024-04-01 20:36:23",100421,6491
36213,"2024-04-14 06:00:10",1147057,34672
36433,"2024-04-15 11:54:01",163755,2789
269,"2024-04-01 07:51:49",65843,4275
1275,"2024-04-01 18:00:19",356699,33138
123,"2024-04-02 10:38:54",267904,8852
980,"2024-03-31 15:00:01",751322,52751
36409,"2024-04-11 21:18:01",591840,5901
599,"2024-03-26 14:26:18",1644370,7262
315,"2024-03-24 15:20:42",112980,7624
35630,"2024-04-15 14:04:58",57230,3430
35652,"2024-04-12 18:16:16",57844,2574
36211,"2024-04-15 10:39:34",147253,2969
33228,"2024-04-03 08:23:43",109075,11413
33480,"2024-04-03 16:00:16",43995,171
33177,"2024-04-03 11:23:15",397014,6158
33597,"2024-04-02 20:00:11",120336,7322
33798,"2024-04-03 08:15:03",127024,12612
36282,"2024-04-14 14:49:06",543610,8465
36267,"2024-04-14 17:47:32",133339,1340
12,"2024-04-02 12:02:04",27214,7010
910,"2024-03-31 02:01:39",2063425,31964
35064,"2024-04-09 13:27:48",149408,13007
577,"2024-03-31 18:30:01",1021905,37017
33156,"2024-03-23 14:00:13",3008907,25591
567,"2024-03-27 23:50:00",3025203,78456
35413,"2024-04-09 22:15:03",519720,16371
230,"2024-03-28 20:00:32",715159,13939
36,"2024-04-01 00:00:15",154184,11161
676,"2024-04-01 12:13:23",311587,3948
33287,"2024-04-03 23:50:00",1302525,37401
617,"2024-04-01 15:55:25",293479,5865
35982,"2024-04-10 23:50:00",1794275,44942
36438,"2024-04-14 02:43:50",220129,4040
35686,"2024-04-13 17:22:20",82646,4643
35077,"2024-04-10 14:00:12",40099,783
33216,"2024-04-04 14:45:00",149243,13726
297,"2024-03-30 11:00:18",67178,3012
35293,"2024-04-14 19:50:53",1605862,63728
687,"2024-04-01 12:30:01",95960,2562
1053,"2024-04-01 12:49:24",155918,8012
33186,"2024-04-02 19:11:45",1180810,35754
35681,"2024-04-09 10:00:44",116487,3771
281,"2024-03-25 01:30:11",253653,10442
251,"2024-03-20 07:45:01",810455,19044
33248,"2024-04-03 12:50:00",25886,283
33509,"2024-04-04 09:00:42",118309,9144
36665,"2024-04-14 05:00:13",93725,1990
35119,"2024-04-09 22:58:17",44817,1536
35660,"2024-04-09 12:56:15",197805,7503
34989,"2024-04-12 21:17:56",531252,22398
268,"2024-03-29 08:15:38",88681,9857
33879,"2024-04-03 21:00:42",1104933,35456
33105,"2024-04-03 10:00:00",506820,22321
33161,"2024-04-03 03:55:53",200183,7423
36280,"2024-04-15 08:25:16",112471,1115
33125,"2024-04-03 16:38:26",469188,12312
260,"2024-04-01 21:46:41",112526,7810
192,"2024-03-30 12:59:53",1211683,56080
132,"2024-04-01 21:41:42",640008,39808
35010,"2024-04-14 12:53:06",122297,5167
587,"2024-04-01 12:00:40",385618,11988
36128,"2024-04-10 00:06:53",1663834,37688
33575,"2024-04-03 12:56:21",57544,3148
33185,"2024-04-02 16:49:34",594276,25589
35697,"2024-04-12 15:30:04",44065,1746
35656,"2024-04-05 11:17:29",271779,24645
33198,"2024-04-03 17:00:03",389663,29477
610,"2024-04-02 08:27:00",777475,15483
1031,"2024-03-31 13:00:20",314851,24240
270,"2024-04-01 15:27:06",57172,2425
345,"2024-03-30 11:00:40",106076,6271
289,"2024-03-25 07:45:02",202831,13374
179,"2024-03-31 17:00:10",716484,17367
34901,"2024-04-15 12:00:03",368090,25089
35997,"2024-04-11 21:00:13",1425267,52277
35668,"2024-04-11 11:09:50",54404,5954
256,"2024-03-29 08:32:42",190369,13724
563,"2024-03-29 20:14:47",2195558,68889
33261,"2024-03-28 16:06:15",467747,13781
644,"2024-04-02 07:08:14",169230,5663
294,"2024-03-27 11:16:21",164291,6535
284,"2024-03-24 11:55:14",453918,22173
254,"2024-04-02 03:47:31",62037,5473
261,"2024-03-30 14:15:00",282723,13029
34197,"2024-03-28 12:13:49",1351887,99341
32981,"2024-04-03 19:00:02",45503,2042
701,"2024-04-02 08:18:11",519331,7677
32958,"2024-04-03 17:00:06",53083,3196
702,"2024-03-31 09:13:18",72577,7535
1043,"2024-03-21 10:00:37",1562449,113101
36120,"2024-04-13 22:01:40",2201233,14088
566,"2024-04-01 21:00:19",1147939,42784
33518,"2024-04-02 14:22:58",225947,8708
35676,"2024-04-12 20:30:30",45841,1408
35595,"2024-04-13 09:00:05",155328,11140
276,"2024-03-24 18:00:17",291081,18271
33180,"2024-04-03 08:45:10",292126,13713
36180,"2024-04-14 09:58:40",755021,27796
707,"2024-04-02 07:45:35",131489,17695
33164,"2024-04-02 15:30:02",273528,6187
36149,"2024-04-14 15:00:08",515381,31426
33122,"2024-04-04 11:52:43",1013632,92056
35138,"2024-03-16 22:30:30",5029667,323909
36298,"2024-04-09 17:22:01",430731,3470
1095,"2024-03-24 08:00:10",775417,16154
34995,"2024-04-12 11:54:54",1707417,82586
240,"2024-03-30 10:00:20",184175,16220
35060,"2024-04-08 03:31:49",151711,7411
1093,"2024-03-28 06:00:12",1163325,11179
33995,"2024-04-03 05:29:59",190420,16438
32962,"2024-04-04 11:00:02",20274,554
638,"2024-04-02 12:05:57",86740,2591
22,"2024-03-28 16:28:28",51775,5382
33515,"2024-03-26 08:16:49",889641,26083
33183,"2024-04-03 08:45:07",198539,1967
34944,"2024-04-14 12:20:54",798414,23787
643,"2024-04-01 16:23:05",45993,3105
33713,"2024-04-03 08:00:24",309686,15725
36371,"2024-04-14 13:54:18",2602161,60092
704,"2024-03-29 15:00:17",305560,19509
277,"2024-03-31 03:07:53",72725,7603
35101,"2024-04-10 15:58:19",82066,3217
1303,"2024-03-28 11:00:41",619979,50519
36137,"2024-04-14 10:41:59",844344,8752
229,"2024-03-31 13:09:51",266010,12762
35082,"2024-04-10 12:49:06",34461,1242
35081,"2024-04-13 12:55:14",63764,5240
35012,"2024-04-10 11:22:06",1251455,55294
35094,"2024-04-09 16:40:40",186945,12664
36214,"2024-04-14 19:42:33",396579,11385
696,"2024-04-01 12:55:00",138259,10876
35264,"2024-04-11 23:58:00",911430,13971
32955,"2024-04-03 11:32:47",75101,7367
628,"2024-03-28 10:39:40",575430,25958
35266,"2024-04-12 17:00:18",3235307,104497
36207,"2024-04-11 12:46:06",664391,61573
35977,"2024-04-08 23:00:08",3827187,123903
33552,"2024-04-02 17:31:10",115928,5912
328,"2024-03-26 01:18:13",97574,10582
33221,"2024-04-02 00:00:33",396019,14416
247,"2024-03-22 09:55:02",1746269,43447
35693,"2024-04-14 16:57:11",43391,3350
361,"2024-03-03 11:04:08",466004,8191
32954,"2024-03-24 02:30:05",5542709,761793
35005,"2024-04-10 11:32:59",152254,6707
298,"2024-03-29 09:00:35",72482,2070
35047,"2024-04-12 12:05:06",86239,4787
36268,"2024-04-14 08:08:43",103548,11227
36148,"2024-04-13 18:00:10",595664,17845
35090,"2024-04-03 07:00:31",805930,30060
35055,"2024-04-13 12:30:06",58221,1959
35692,"2024-04-11 18:22:09",77116,2148
1000,"2024-03-28 12:00:02",866040,12246
33045,"2024-04-04 18:16:31",129074,8489
35667,"2024-04-07 14:00:17",129225,13921
35623,"2024-04-11 17:35:53",103378,5130
35665,"2024-04-10 14:13:31",54093,2531
140,"2024-04-01 17:54:11",278176,30964
1013,"2024-03-31 14:58:13",304501,14840
33728,"2024-04-03 10:00:20",461426,23355
32974,"2024-04-03 15:24:26",58572,4000
35449,"2024-04-14 10:06:00",398667,20402
35610,"2024-04-12 11:17:00",203945,15998
307,"2024-03-31 12:00:01",47377,2424
34883,"2024-04-14 18:40:42",1348321,69414
33005,"2024-03-26 11:37:01",104430,1486
33207,"2024-04-04 07:00:44",200973,10607
583,"2024-03-26 20:30:09",1891668,81402
35056,"2024-04-12 18:27:10",76105,2868
33695,"2024-04-03 11:50:24",670700,27088
35069,"2024-04-15 16:02:52",23220,5779
36281,"2024-04-14 20:30:54",165616,1785
33196,"2024-04-03 02:36:47",241291,5963
35079,"2024-04-10 12:15:28",52277,2450
32952,"2024-04-02 22:44:34",60981,2936
624,"2024-03-26 17:29:43",731944,6416
35954,"2024-04-11 23:45:01",1945737,44080
35698,"2024-04-11 13:00:27",70650,4491
565,"2024-04-01 23:05:56",2127131,75854
34953,"2024-04-13 22:00:18",1049338,55576
33379,"2024-04-03 18:56:17",1814233,65560
33136,"2024-04-03 03:39:25",900900,6356
33150,"2024-04-03 18:00:26",77776,4805
35672,"2024-04-09 09:00:30",143349,3542
245,"2024-03-31 14:07:22",128984,8718
716,"2024-03-26 17:56:55",48597,1951
35073,"2024-04-08 13:33:54",58059,1995
35651,"2024-04-05 07:00:23",3058814,12419
292,"2024-04-01 18:28:56",86977,8641
697,"2024-03-27 22:13:42",427099,45204
36389,"2024-04-14 07:56:14",539832,7870
36286,"2024-04-14 05:36:22",164085,1472
36202,"2024-04-14 07:34:13",221058,4544
241,"2024-04-02 12:03:45",58662,5348
35516,"2024-04-08 14:00:19",815422,50913
33220,"2024-04-04 09:39:00",284786,13629
349,"2024-03-18 18:49:06",436791,9106
34986,"2024-04-12 08:30:08",223794,8968
309,"2024-04-01 15:00:31",48463,2309
35045,"2024-04-12 12:19:06",55014,2581
172,"2024-03-31 15:23:00",1768190,135036
36289,"2024-04-12 13:00:27",273793,10931
36179,"2024-04-14 20:53:43",356968,44396
35112,"2024-04-12 00:00:02",97434,7029
35091,"2024-04-12 14:54:39",64955,3255
34903,"2024-04-15 10:00:37",291069,10333
18,"2024-03-31 05:00:39",41558,1366
685,"2024-04-02 05:00:45",205643,3895
33160,"2024-04-02 17:45:36",44689,2134
33834,"2024-04-03 08:00:22",170555,5251
348,"2024-03-30 13:00:38",61425,4521
36290,"2024-04-13 18:54:13",185696,4973
915,"2024-03-28 17:00:47",106017,2869
36172,"2024-04-14 06:00:45",313227,2840
36243,"2024-04-15 04:46:16",142982,4183
36208,"2024-04-14 09:45:00",218427,4471
815,"2024-03-31 12:48:38",155656,4220
34994,"2024-04-05 13:00:27",923160,49338
375,"2024-04-01 23:45:04",1404630,43134
285,"2024-03-23 09:00:27",490869,25586
255,"2024-03-29 11:36:00",203117,11825
35043,"2024-04-09 15:00:18",77226,2641
36260,"2024-04-10 06:10:08",925988,42166
35618,"2024-04-11 12:00:20",113770,3754
36270,"2024-04-15 07:00:09",135849,1420
314,"2024-03-31 10:32:51",143423,10906
1118,"2024-03-31 09:00:06",125869,5923
34932,"2024-04-14 18:00:09",572771,43482
36246,"2024-04-15 09:39:00",378317,17451
362,"2024-03-09 06:00:05",1389617,10862
34996,"2024-04-15 05:00:29",143141,5469
351,"2024-03-29 11:02:19",44439,2311
35666,"2024-04-13 11:18:34",57380,2460
642,"2024-03-27 09:56:04",520698,13847
293,"2024-03-26 11:35:14",379611,10859
34472,"2024-04-01 21:44:42",2049588,22212
36126,"2024-04-14 07:00:37",1093985,53801
33534,"2024-04-04 13:33:47",39084,4253
32986,"2024-03-28 17:35:29",98308,8618
1105,"2024-04-01 12:00:22",168273,6549
652,"2024-04-01 17:00:28",500355,6638
33101,"2024-04-02 16:45:01",1622729,87251
35053,"2024-04-13 17:00:08",50091,3899
35633,"2024-04-12 07:00:47",99129,4162
35070,"2024-04-07 14:00:24",119368,5819
36199,"2024-04-13 19:00:43",243229,2252
257,"2024-04-02 11:57:29",31056,2788
15,"2024-03-28 12:00:36",126355,4676
35068,"2024-04-14 13:07:38",49643,4369
33956,"2024-04-03 16:36:19",1598619,42843
35029,"2024-04-12 13:00:06",151232,5979
33191,"2024-04-04 18:00:17",22014,577
1039,"2024-03-28 15:39:44",633324,28027
35628,"2024-04-11 08:00:11",133057,8163
35132,"2024-04-11 12:38:56",75576,4302
33581,"2024-04-03 10:45:00",44602,2810
20,"2024-03-29 07:00:50",156275,2618
33800,"2024-04-04 12:45:56",69017,9408
35074,"2024-04-11 17:00:32",48428,5477
33026,"2024-04-04 15:00:10",416083,18957
35653,"2024-04-12 21:30:22",80051,3988
152,"2024-04-01 11:30:07",789355,50357
36253,"2024-04-12 22:22:14",207059,13886
36239,"2024-04-12 12:22:11",50805,3309
35017,"2024-04-13 11:32:26",23821,1075
36094,"2024-04-14 12:37:34",949244,58970
1106,"2024-03-24 07:00:19",1256486,44596
35037,"2024-04-13 21:14:40",61900,3387
35103,"2024-04-07 09:42:20",92560,2603
35062,"2024-04-07 14:30:08",152996,13705
1034,"2024-03-28 14:00:31",1402535,66422
36380,"2024-04-14 14:15:05",120765,4040
142,"2024-04-01 02:20:13",744162,36461
639,"2024-04-01 22:42:16",396526,4245
35661,"2024-04-15 10:06:00",61014,2967
33226,"2024-04-03 02:00:23",103793,10302
13,"2024-03-29 09:00:31",98770,6756
35619,"2024-04-09 08:16:56",254500,13340
343,"2024-03-21 15:58:07",554770,22749
147,"2024-04-01 15:15:00",827010,24583
21,"2024-03-31 17:21:20",34141,2053
10,"2024-03-31 16:04:49",45515,1745
1091,"2024-04-01 09:00:17",122525,16839
33735,"2024-04-04 15:00:01",241399,14187
33742,"2024-04-02 17:40:16",409210,27925
34629,"2024-04-04 18:22:12",119375,None
1315,"2024-03-31 16:00:44",128513,16855
1317,"2024-03-26 12:00:08",981939,31609
646,"2024-04-01 16:21:15",29280,1005
27,"2024-03-23 13:00:05",758293,34733
35447,"2024-04-10 14:52:33",1128305,68031
692,"2024-04-02 13:03:19",154704,4998
313,"2024-03-27 09:00:40",395586,9677
34931,"2024-04-14 12:06:21",516994,15715
177,"2024-03-31 19:00:21",696843,33340
36641,"2024-04-05 06:32:26",8004232,26947
35052,"2024-04-09 12:09:30",91090,6110
265,"2024-03-30 13:10:39",163686,8516
35121,"2024-04-01 13:18:07",264193,9036
1092,"2024-03-31 12:40:48",104824,8334
35406,"2024-04-11 15:00:06",791595,36204
1070,"2024-03-29 13:10:34",333563,17972
35100,"2024-04-10 23:24:32",41257,4252
33040,"2024-04-04 14:00:22",265502,15474
35491,"2024-04-09 22:15:01",210373,6102
35122,"2024-04-08 19:00:01",26400,2212
35108,"2024-04-12 14:46:23",26619,1278
35066,"2024-04-09 17:00:06",68018,3577
861,"2024-04-02 13:58:14",229436,2075
33019,"2024-04-04 13:56:30",546263,35804
36024,"2024-04-06 10:00:01",6711311,194648
36269,"2024-04-11 17:15:26",276374,9635
35135,"2024-03-29 15:59:35",160010,6772
33763,"2024-04-04 11:00:18",173838,13287
34981,"2024-04-13 13:05:00",853164,66175
33325,"2024-04-03 11:30:08",796420,16509
35022,"2024-04-15 10:02:09",79901,11242
33840,"2024-04-03 13:00:41",147842,11492
17,"2024-03-23 09:01:33",526540,58274
5,"2024-03-31 10:45:01",90429,7271
957,"2024-03-16 12:00:00",109651521,4179007
33147,"2024-04-03 22:00:03",684475,6747
947,"2024-03-28 21:52:19",1487157,46453
35566,"2024-04-15 11:07:38",256980,14744
34988,"2024-04-12 15:00:23",390918,20844
36204,"2024-04-15 00:30:06",147428,8328
35477,"2024-04-14 13:00:20",231716,19020
36200,"2024-04-08 21:06:06",1801551,44804
100,"2024-04-02 15:00:30",198757,14482
1038,"2024-04-01 18:01:01",314274,6992
36193,"2024-04-14 07:00:09",186125,7417
1085,"2024-04-01 22:09:06",145472,11406
236,"2024-04-02 06:00:42",72189,5558
33832,"2024-04-04 06:00:37",102359,5053
129,"2024-04-01 16:02:11",479626,37165
36476,"2024-04-12 18:00:03",609885,21189
34552,"2024-04-04 00:49:46",41548,2235
33257,"2024-04-03 13:34:53",106801,6003
450,"2024-04-01 20:00:07",1984391,37796
718,"2024-03-28 20:00:16",22890,None
35080,"2024-04-13 10:45:00",121003,5688
36245,"2024-04-11 14:30:29",134180,5002
36276,"2024-04-15 11:00:02",68645,3246
530,"2024-03-28 00:03:47",951394,13582
35569,"2024-04-13 03:00:09",601169,31227
212,"2024-04-01 16:17:55",209873,13161
33144,"2024-04-04 06:00:29",71438,4801
33081,"2024-04-03 15:45:22",398679,18849
613,"2024-04-01 16:07:52",241719,4154
35120,"2024-04-05 20:22:03",282819,11290
1022,"2024-03-30 14:00:21",351376,13312
36462,"2024-04-12 19:09:47",2012058,65349
8,"2024-04-01 13:00:36",20819,1271
28,"2024-03-23 07:00:03",370200,14859
215,"2024-03-30 15:54:39",448458,19645
655,"2024-03-28 20:25:06",82746,4600
706,"2024-04-01 15:35:48",131056,6681
34939,"2024-04-14 15:15:00",828595,21949
308,"2024-03-19 12:48:12",953680,15252
35030,"2024-04-14 16:30:06",46063,3098
33036,"2024-04-04 17:52:14",302228,12686
35501,"2024-04-14 09:00:34",71310,9362
36461,"2024-04-14 17:00:00",426049,5374
249,"2024-03-31 10:00:44",115224,3970
35471,"2024-04-09 13:45:00",1914470,31128
35616,"2024-04-12 17:21:01",103754,2286
33704,"2024-04-03 12:00:13",812524,24006
84,"2024-04-02 14:42:50",324559,47023
35093,"2024-04-14 10:00:07",23678,1735
35107,"2024-04-09 14:00:19",49248,2475
33712,"2024-04-04 13:00:19",1000072,50278
35621,"2024-04-12 07:00:12",167998,2981
1005,"2024-04-01 15:43:30",250716,15281
35102,"2024-04-01 05:11:14",3222928,146718
32970,"2024-04-01 10:45:06",152192,6565
168,"2024-03-31 15:00:06",1103746,76150
35639,"2024-04-11 04:00:00",116526,3713
34999,"2024-04-14 22:11:32",28718,1703
35076,"2024-04-13 22:00:07",166298,4925
209,"2024-03-31 19:07:49",391288,15120
35417,"2024-04-06 12:00:29",3096891,194146
322,"2024-03-25 19:03:04",208311,10362
233,"2024-04-01 18:42:50",121031,7185
1862,"2024-03-31 05:00:13",601400,14934
34571,"2024-04-03 16:18:29",326345,6325
36625,"2024-04-12 08:29:00",927107,21498
35014,"2024-04-11 17:52:46",122165,9761
33093,"2024-04-03 15:00:31",658104,22734
36661,"2024-04-10 09:00:10",2365823,16055
35615,"2024-04-12 11:59:26",85383,7385
711,"2024-03-26 10:33:11",385684,4590
283,"2024-03-30 06:00:22",134631,11551
1084,"2024-03-27 11:00:25",616675,66361
33991,"2024-04-04 13:30:05",1064039,53796
33,"2024-03-29 14:48:31",31355,5125
552,"2024-03-22 16:07:15",8472550,141230
35105,"2024-04-12 11:56:37",30250,2342
35061,"2024-04-12 20:00:11",59021,4409
600,"2024-04-01 22:00:10",627501,6806
806,"2024-04-02 00:32:02",43257,2809
35039,"2024-04-14 04:32:55",52594,1843
344,"2024-03-24 12:00:38",118369,5308
34973,"2024-04-13 21:10:14",587566,12168
34976,"2024-04-13 13:30:07",1142685,72469
35099,"2024-04-07 15:00:03",98821,3799
32984,"2024-03-24 14:23:40",297417,11660
1060,"2024-04-01 08:30:18",81713,8105
35078,"2024-04-12 13:00:01",23736,1302
33624,"2024-04-02 12:00:06",45511,2750
35638,"2024-04-12 12:45:45",77745,3769
320,"2024-03-30 14:38:40",78810,6624
433,"2024-04-01 11:30:07",744420,15679
35221,"2024-04-13 11:30:22",757299,13640
32959,"2024-04-03 19:22:45",44113,2305
35378,"2024-04-14 13:00:36",2224637,118630
36156,"2024-04-14 18:48:30",80226,5041
35104,"2024-04-02 14:43:26",199303,11863
35128,"2024-04-12 13:41:20",35259,2544
36285,"2024-04-13 17:00:28",132003,1710
35127,"2024-04-03 08:55:08",270031,7906
1069,"2024-03-27 14:00:19",405117,27223
220,"2024-03-25 11:01:13",954314,30383
33499,"2024-04-03 17:37:25",303538,19535
1606,"2024-03-31 11:35:38",3375784,57200
1690,"2024-03-23 13:37:15",11518134,136890
36402,"2024-04-15 15:45:10",136013,2456
689,"2024-03-31 15:05:12",134603,1922
1753,"2024-03-30 11:00:08",6051101,184394
248,"2024-03-29 13:10:02",71353,5103
36119,"2024-04-14 21:30:06",333092,1898
35669,"2024-04-13 13:00:20",67636,4991
36257,"2024-04-14 07:07:47",149916,2975
306,"2024-03-26 15:16:08",130419,7821
36205,"2024-04-12 05:00:19",1127641,18447
598,"2024-04-02 09:04:14",2866015,157983
347,"2024-03-21 14:56:39",145031,9983
35018,"2024-04-09 17:00:41",232302,13528
33112,"2024-04-03 06:00:40",175816,8167
33385,"2024-04-02 12:45:27",1718500,65428
34893,"2024-04-15 15:00:20",156497,19197
33102,"2024-04-03 12:00:14",656480,15644
33132,"2024-04-02 17:44:18",131126,7168
35620,"2024-04-13 12:15:06",96249,4749
33145,"2024-04-03 20:46:06",397361,46699
36248,"2024-04-12 08:15:43",2400089,98977
35252,"2024-04-13 13:00:37",816321,39237
705,"2024-04-01 22:00:56",222346,16105
288,"2024-03-28 19:00:21",127497,6597
36664,"2024-04-13 12:59:03",294682,None
34921,"2024-04-14 12:56:10",983056,35827
35059,"2024-04-13 14:45:41",36327,4437
1721,"2024-03-30 12:00:01",72231462,3786422
677,"2024-04-02 10:29:49",111803,2145
36121,"2024-04-12 20:55:56",892296,21132
36256,"2024-04-14 10:30:07",107406,3991
33406,"2024-04-03 06:00:06",641727,23113
219,"2024-03-31 11:00:44",274455,10341
1188,"2024-03-29 17:30:03",929101,72869
35840,"2024-04-13 10:56:39",3890149,78908
35098,"2024-04-08 16:35:02",57578,2889
35011,"2024-04-14 11:24:51",162601,12525
36129,"2024-04-14 13:48:44",739528,4917
33027,"2024-04-04 02:29:32",489871,28394
36226,"2024-04-06 18:00:14",1178595,26297
1051,"2024-03-29 17:40:42",282470,16902
35443,"2024-04-11 14:33:49",1974551,69324
279,"2024-03-30 10:00:08",59089,2763
35025,"2024-04-14 08:00:29",27669,1794
36191,"2024-04-11 06:15:04",88428,7150
35591,"2024-04-11 19:38:25",271533,12700
36251,"2024-04-13 20:15:06",164135,4278
33004,"2024-03-28 18:07:50",29329,2145
1075,"2024-03-29 17:19:22",437948,33188
36403,"2024-04-14 08:06:16",417652,15013
167,"2024-04-01 11:00:32",536523,8495
864,"2024-04-01 18:07:17",341539,13344
35106,"2024-04-09 20:00:12",50775,6941
33340,"2024-04-02 13:00:26",1038068,54926
33162,"2024-04-04 10:30:07",83970,3578
713,"2024-03-31 10:30:07",125128,4664
33025,"2024-04-04 13:00:32",307032,32570
34794,"2024-04-02 15:05:53",1178216,81366
615,"2024-04-01 18:31:50",33174,686
